Taxon	A1	A16	A16B	A16S	A19	A19B	A19S	A2	B10	B10B	B10S	B6	B6B	B6S
9afed3c83422f04893647adcea7c1a3e	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Occallatibacter	0	0	0	0	0	0	0	0	0	0	21	0	0	0
55c77f7c1a7740a1ff3c9c036b4f5151	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae	0	0	0	0	0	0	0	0	0	0	0	21	0	0
5b429ba2ebe958e1e9d9a724a95aa205	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	0	0	0	0	0	0	0	21	0
6b078eb955752903d1452cecc323b48a	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidoferrales; f__UBA7541	0	0	0	0	0	0	0	0	0	0	0	0	21	0
92c9416a2ce61429365a3b3997a205af	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	21
89a3765ff758cac234cff31a3ac265f5	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia	0	0	0	0	0	0	0	0	0	0	0	0	0	21
b7d783453aa52a95af6e43220efe1bd9	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	21
ddc6b2cf2e929471656cdbcdea0dc34f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	21
eb8b0aa79afe4575108300cbd05bb4d6	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__Reyranella graminifolii	0	0	0	0	0	0	0	0	0	0	0	0	0	21
0371ae2a039ebe3af394d30501a01f14	d__Bacteria; p__Bacteroidota; c__; o__; f__; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	21
03a5911bdb062a715bfe809965393317	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas_A	0	0	0	0	0	0	0	0	0	0	0	0	0	21
f2207f34ec65102025b255e0302d26aa	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Novosphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	21
89c0bc9431c7587ac9467a1e69a51106	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Occallatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	21
a39bbcf0bc45a5ac84e939b838e7d3d0	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales	0	20	0	0	0	0	0	0	0	0	0	0	0	0
ed00b7bc981e76fe72b721fe50b2039e	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae	0	20	0	0	0	0	0	0	0	0	0	0	0	0
ff1a2343dcd4184deb53f6d051a9d8eb	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__Blastocatella; s__	0	20	0	0	0	0	0	0	0	0	0	0	0	0
56163e448bc47545d87740ef4e1ca388	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Chioneia; s__	0	20	0	0	0	0	0	0	0	0	0	0	0	0
75cafa80b63cda886fff3363831b1a62	d__Bacteria	0	20	0	0	0	0	0	0	0	0	0	0	0	0
d384fe72bf45525aaea3a37b7946c347	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingomonas_L_486704	0	20	0	0	0	0	0	0	0	0	0	0	0	0
89252d5caf42999373a768953b801125	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__UBA2421; s__UBA2421 sp002343075	0	20	0	0	0	0	0	0	0	0	0	0	0	0
48a0d2cdeb71419cdd7495444326dbf5	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Flexivirga; s__Flexivirga alba	0	0	20	0	0	0	0	0	0	0	0	0	0	0
37bb24ae0d564d2b1b0efdb3cd6220c0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0	0	20	0	0	0	0	0	0	0	0	0	0	0
875d6545bc75541ab56819e9b2fcaeac	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidoferrales; f__UBA7541; g__QHYP01; s__QHYP01 sp003224195	0	0	0	20	0	0	0	0	0	0	0	0	0	0
25a47910e5110c37d3915b7fbdb7ae70	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__2-01-FULL-56-20	0	0	0	20	0	0	0	0	0	0	0	0	0	0
86d183ea2d1445b869ef0c2acb146eba	d__Bacteria; p__Eremiobacterota; c__Eremiobacteria; o__Baltobacterales; f__Baltobacteraceae; g__Tyrphobacter; s__Tyrphobacter aquilonaris	0	0	0	20	0	0	0	0	0	0	0	0	0	0
5995294612f546574b91b954451b2f3f	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Trebonia; s__Trebonia kvetii	0	0	0	20	0	0	0	0	0	0	0	0	0	0
46813b629df6b5efa7636c48114da9c0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0	0	0	20	0	0	0	0	0	0	0	0	0	0
dff4e095cd31deebcf82a07878ef081c	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia_984208; o__UBA1565; f__UBA9628; g__GWA2-66-18; s__	0	0	0	20	0	0	0	0	0	0	0	0	0	0
99bc8a0ef265cb91e17ebe7af409fbd6	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__UBA5150; s__UBA5150 sp002792275	0	0	0	20	0	0	0	0	0	0	0	0	0	0
b1d1612a12041503554fe407b8187dec	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__GWC2-73-18; s__	0	0	0	20	0	0	0	0	0	0	0	0	0	0
4df015a6bf050eb09306be3cb7778148	d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__IMCC26256; f__PALSA-555; g__SHUY01; s__	0	0	0	20	0	0	0	0	0	0	0	0	0	0
638456d7d4be92c223062a9f11b7ff21	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales_507929; f__Azospirillaceae_507917	0	0	0	20	0	0	0	0	0	0	0	0	0	0
29e781e687ef2189e1d86346d5d45f13	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae	0	0	0	20	0	0	0	0	0	0	0	0	0	0
0f909a6d5a2f4e47b05b4ffc3db71001	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__; g__; s__	0	0	0	20	0	0	0	0	0	0	0	0	0	0
3886ace160d72a8995581cb1aeea462e	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0	0	0	20	0	0	0	0	0	0	0	0	0	0
e766305ad4c56f38f56b786ed1b5b32b	d__Bacteria	0	0	0	20	0	0	0	0	0	0	0	0	0	0
10c7a6a83387a0d06a0f8a53de13a279	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Novosphingobium	0	0	0	20	0	0	0	0	0	0	0	0	0	0
3f0b36527a55b5e6d4d3bfe70b687a51	d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Chloroflexaceae; g__JAAUSQ01; s__JAAUSQ01 sp012033195	0	0	0	20	0	0	0	0	0	0	0	0	0	0
43064a819970ebe000a064f085881e15	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__MT45	0	0	0	20	0	0	0	0	0	0	0	0	0	0
70fbe5819afeb3fde8478afe14d3b639	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera; s__Tundrisphaera lichenicola	0	0	0	0	20	0	0	0	0	0	0	0	0	0
aaa273e08688647e1c5c55413db036a2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__JAJKJG01; s__JAJKJG01 sp000745135	0	0	0	0	20	0	0	0	0	0	0	0	0	0
9d10ca3054779dee0b14368f941bb914	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Xanthobacteraceae	0	0	0	0	20	0	0	0	0	0	0	0	0	0
916639f7676a276c956cb0f3b262e310	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	20	0	0	0	0	0	0	0	0
affbaf3c8baa50bb3be579cd84ee1224	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Bog-375; s__	0	0	0	0	0	20	0	0	0	0	0	0	0	0
7f2b325f2a7d34e341005e3c4af1694e	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665	0	0	0	0	0	0	20	0	0	0	0	0	0	0
a74f8c6fe4e86f14cd289ba5af65ceaa	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__UBA5150; s__UBA5150 sp002792275	0	0	0	0	0	0	20	0	0	0	0	0	0	0
04a56104a1da3e1a4c5260259edde125	d__Bacteria; p__Patescibacteria; c__JAEDAM01; o__Absconditabacterales; f__Absconditicoccaceae; g__HOT-345; s__	0	0	0	0	0	0	20	0	0	0	0	0	0	0
8f4fb76043ee676a1022840d1723c8a4	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__UBA4729; s__UBA4729 sp002413865	0	0	0	0	0	0	20	0	0	0	0	0	0	0
bcc2332d0a7dcd6343c0c8582829657f	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__GWC2-73-18; s__GWC2-73-18 sp001794945	0	0	0	0	0	0	20	0	0	0	0	0	0	0
4de5a060330ef599cc5f251dba2e0b47	d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__UBA8190; g__Aciditerrimonas	0	0	0	0	0	0	20	0	0	0	0	0	0	0
820e3d0a17ef6f482573d089c25a8553	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales	0	0	0	0	0	0	20	0	0	0	0	0	0	0
a07344399a5252f62261f8cc0150c19c	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__2-01-FULL-56-20	0	0	0	0	0	0	20	0	0	0	0	0	0	0
91ead878faa4165d3350c58450933f76	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales	0	0	0	0	0	0	20	0	0	0	0	0	0	0
cd333cbcbdfb3ab0f39a6e1ec4ceba98	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp900299275	0	0	0	0	0	0	20	0	0	0	0	0	0	0
a4f00b037a35c0ec34077d37c979545b	d__Bacteria; p__Patescibacteria	0	0	0	0	0	0	20	0	0	0	0	0	0	0
dc1c1c6cf214bd593ba1746366c51cec	d__Bacteria; p__Armatimonadota; c__UBA5377; o__UBA5377; f__UBA5352; g__UBA5352; s__	0	0	0	0	0	0	20	0	0	0	0	0	0	0
1ade8fa4b9010eccb8fa1ba6ed3810e0	d__Bacteria; p__Bacteroidota; c__Kapaibacteriia; o__Kapaibacteriales; f__Kapaibacteriaceae; g__Kapaibacterium; s__Kapaibacterium thiocyanatum	0	0	0	0	0	0	20	0	0	0	0	0	0	0
61be015fa6273ae754b26eeb7ce179ea	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__BM507; g__BM507; s__BM507 sp002869265	0	0	0	0	0	0	20	0	0	0	0	0	0	0
fc5cf76b36bba33b98495c08f4effa67	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101	0	0	0	0	0	0	20	0	0	0	0	0	0	0
4e6ee1c6f14b2228daf9bbf303ed5f9e	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UBA4142; f__UBA4142; g__UBA4142	0	0	0	0	0	0	20	0	0	0	0	0	0	0
c8ced57eb8fdcccc2f5b0580450af6c4	d__Bacteria; p__Patescibacteria; c__ABY1; o__PEXW01; f__PEXW01; g__PEXW01; s__PEXW01 sp003597955	0	0	0	0	0	0	20	0	0	0	0	0	0	0
85bf8832274f2bd97ac55d381d8f008f	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp900299275	0	0	0	0	0	0	20	0	0	0	0	0	0	0
cf7e64defe576c3bb04fc7476f0afb04	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	0	0	0	0	0	0	20	0	0	0	0	0	0	0
2a1cd20ad0fefa0140402dadefce560b	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nakamurellaceae; g__Nakamurella; s__Nakamurella flavida	0	0	0	0	0	0	0	0	20	0	0	0	0	0
2f707e8fc44169a7e7b3cbbc72a0ace4	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0	0	0	0	0	0	0	0	0	20	0	0	0	0
03351c2cc93449889737c85e9701ccbe	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0	0	0	0	0	0	0	0	0	20	0	0	0	0
8c25f40268db7ca433a50df073e9dbc9	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae	0	0	0	0	0	0	0	0	0	20	0	0	0	0
249b118d9a01c4cc34b796833e055e62	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101	0	0	0	0	0	0	0	0	0	20	0	0	0	0
36b1718b6ddda8da10a1c9dde1fa3d27	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	0	0	0	0	0	20	0	0	0
4423224f29d8b65d86453d8d15de2ada	d__Bacteria; p__Actinomycetota; c__Actinomycetes	0	0	0	0	0	0	0	0	0	0	20	0	0	0
feb0294e42c95da6dccafc10106c2c89	d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__Acidimicrobiales	0	0	0	0	0	0	0	0	0	0	20	0	0	0
00c01c601ead7e083505651878058d3e	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus	0	0	0	0	0	0	0	0	0	0	0	20	0	0
6db9a5a1c83a983ee90fa7cfc01603c7	d__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	20	0
b136a019f96a64d5d23442b99817a4c2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales_507929	0	0	0	0	0	0	0	0	0	0	0	0	20	0
ba9f14b11d654592167a6077931d99a0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__Phenylobacterium koreense	0	0	0	0	0	0	0	0	0	0	0	0	20	0
1934e918237b525621dd9d22c64897a9	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__GWC2-73-18; s__GWC2-73-18 sp001794945	0	0	0	0	0	0	0	0	0	0	0	0	20	0
c4186b03b34c130bc5d99dbdce88bc81	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales_507929; f__Azospirillaceae_507917; g__Deserticella; s__Deserticella xinjiangensis	0	0	0	0	0	0	0	0	0	0	0	0	0	20
3b5beca09aa09294c2e9a57d6d804a6f	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	20
98a0d5c048aea37dde31e47d9ebc59b7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	20
6c2f31f8facf1a2187e90c58ab619bd8	d__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	20
9b2a4bfe157a617dea0c6cbf477d4b30	d__Bacteria	19	0	0	0	0	0	0	0	0	0	0	0	0	0
bd15f19bc1c8652588fe61e909ee9446	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tautonia	0	19	0	0	0	0	0	0	0	0	0	0	0	0
102949110809fd3046a931d756ba67d0	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineococcaceae; g__Kineococcus	0	19	0	0	0	0	0	0	0	0	0	0	0	0
51c4e83a1c3f8ab0085591c88b11bfe4	d__Bacteria	0	19	0	0	0	0	0	0	0	0	0	0	0	0
73e4c3d0405443cf08257eb683280e95	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0	19	0	0	0	0	0	0	0	0	0	0	0	0
6653997eee4b5f6f6cf2ab8afd285dcf	d__Bacteria	0	19	0	0	0	0	0	0	0	0	0	0	0	0
639144cd135d7dfc2952482ea6510e12	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__UBA2421; s__UBA2421 sp002343075	0	19	0	0	0	0	0	0	0	0	0	0	0	0
c7efa39b4ed1d7199ccdb986818e6c7f	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae	0	19	0	0	0	0	0	0	0	0	0	0	0	0
5b0e16e90eb3bfa7fab65bcfd6fbf2e9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae; g__JC017; s__JC017 sp004296775	0	0	19	0	0	0	0	0	0	0	0	0	0	0
585c02e7019bfafb80fea8b6df50653f	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Paracidobacterium; s__	0	0	0	19	0	0	0	0	0	0	0	0	0	0
56392556beef283b6b8798218b19a002	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Flexifilum; s__	0	0	0	19	0	0	0	0	0	0	0	0	0	0
5c8a0da05fb8626d154d741434122984	d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__Acidimicrobiales	0	0	0	19	0	0	0	0	0	0	0	0	0	0
56fba6b3ce76f7f79d70ae60206fc9dd	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales	0	0	0	19	0	0	0	0	0	0	0	0	0	0
5e7625bdd9fd4db29f974af4ae0c06ed	d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__PALSA-1081	0	0	0	19	0	0	0	0	0	0	0	0	0	0
f452ca52a00eeb14523445d411c401c8	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9	0	0	0	19	0	0	0	0	0	0	0	0	0	0
83beff689b442a45f802e351c6273bac	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796	0	0	0	19	0	0	0	0	0	0	0	0	0	0
55d3a94ecfe180f796503ce7ce1ff41f	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__SbA1; g__Gp1-AA122; s__Gp1-AA122 sp003225055	0	0	0	19	0	0	0	0	0	0	0	0	0	0
d9c557ef6bc969e8115496a1aa2cb6aa	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Palsa-187; s__	0	0	0	19	0	0	0	0	0	0	0	0	0	0
4669d57194584b6cbad96ad067fbcaba	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Palsa-187; s__	0	0	0	19	0	0	0	0	0	0	0	0	0	0
f01b2635921892a6409232a2ee998b41	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae	0	0	0	19	0	0	0	0	0	0	0	0	0	0
d6b7958aeadfbc885202565cdfb6ff85	d__Bacteria; p__Actinomycetota; c__Actinomycetes	0	0	0	19	0	0	0	0	0	0	0	0	0	0
bbfb2b1ed84bd77de3b01212372575db	d__Bacteria; p__Actinomycetota	0	0	0	19	0	0	0	0	0	0	0	0	0	0
60a15b1368b91f21ce641bee3da265fb	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__UBA4729; s__UBA4729 sp002413865	0	0	0	19	0	0	0	0	0	0	0	0	0	0
3eb09ec7d61c683946f467e7ceb3c2c6	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__GWC2-73-18; s__	0	0	0	19	0	0	0	0	0	0	0	0	0	0
ded5a2751c7b0dd6680af328b2adee35	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium	0	0	0	19	0	0	0	0	0	0	0	0	0	0
50a0d78b38076d35524bea2837a65104	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__UBA2421; s__	0	0	0	19	0	0	0	0	0	0	0	0	0	0
c9ff439fb838874aa52a99f74a23fc59	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae	0	0	0	0	19	0	0	0	0	0	0	0	0	0
8cfa11adc19a1f3b247c2db7644fc554	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Granulicella_C_416163; s__	0	0	0	0	19	0	0	0	0	0	0	0	0	0
393aad1245bffdfc8d1dc14527d2d259	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae	0	0	0	0	19	0	0	0	0	0	0	0	0	0
b41a026ed60c1c774b49c3711642d25f	d__Bacteria; p__Armatimonadota; c__Abditibacteriia; o__Abditibacteriales; f__Abditibacteriaceae; g__Abditibacterium; s__Abditibacterium utsteinense	0	0	0	0	19	0	0	0	0	0	0	0	0	0
4c9d342cd8ea3a019b2676e640476dab	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Robbsia; s__Robbsia andropogonis	0	0	0	0	0	19	0	0	0	0	0	0	0	0
8c5db4b2ba1b0e60180955b76326dd9a	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales_608018; f__Thiotrichaceae_608018; g__Thiofilum; s__	0	0	0	0	0	19	0	0	0	0	0	0	0	0
3ef336fba60df0099465578c200070ec	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nakamurellaceae; g__Nakamurella; s__Nakamurella albus	0	0	0	0	0	19	0	0	0	0	0	0	0	0
b81047b1192356e6ec4afd42554a58ca	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales; f__UBA1222; g__WRNP01; s__WRNP01 sp009776515	0	0	0	0	0	0	19	0	0	0	0	0	0	0
4786476127033ae001bea206b4a06c1f	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__	0	0	0	0	0	0	19	0	0	0	0	0	0	0
13191f252bf90f8916238e0d78205df9	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae	0	0	0	0	0	0	19	0	0	0	0	0	0	0
383083fdf342f767cf52bd3b6c53d9ea	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0	0	0	0	0	0	19	0	0	0	0	0	0	0
b2d20cd9b855bb91d898390a28c831f0	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales	0	0	0	0	0	0	19	0	0	0	0	0	0	0
f857f754447c4601a33a189acaa1f0e0	d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Obscuribacter; s__	0	0	0	0	0	0	19	0	0	0	0	0	0	0
e4f10df8b4abdbc720c2db7f9cfd367c	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665; g__UBA5150; s__UBA5150 sp002792275	0	0	0	0	0	0	19	0	0	0	0	0	0	0
bff9c6538311536fc94df4ed75b4a857	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__UBA4664	0	0	0	0	0	0	19	0	0	0	0	0	0	0
9400d6a4c73767108cba17840719e821	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9973; f__UBA2103; g__C7867-001; s__C7867-001 sp002429325	0	0	0	0	0	0	19	0	0	0	0	0	0	0
8480dc95e5ad1493e072a264878cbf7c	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Tepidisphaera; s__	0	0	0	0	0	0	19	0	0	0	0	0	0	0
79244318e1ab96d4e798b852f8a93b33	d__Bacteria; p__Patescibacteria; c__ABY1; o__Veblenbacterales; f__UBA10138; g__UBA10138; s__UBA10138 sp000995845	0	0	0	0	0	0	19	0	0	0	0	0	0	0
83323389357a2550f207a2952da22005	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Fen-178; s__	0	0	0	0	0	0	19	0	0	0	0	0	0	0
b2041b4d0907e4c4057650ff79ca882f	d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Bog-159; s__Bog-159 sp003166475	0	0	0	0	0	0	19	0	0	0	0	0	0	0
e0023d6fee8796d31f3b58a90eb55423	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia	0	0	0	0	0	0	0	19	0	0	0	0	0	0
7a5c727c6c3ced3bbd2e54afcf34ae0e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101	0	0	0	0	0	0	0	0	0	19	0	0	0	0
deb924796743dbb2fa190a1289e1bc4d	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0	0	0	0	0	0	0	0	0	19	0	0	0	0
e0245fcc357d8f9975ace70a03970892	Unassigned	0	0	0	0	0	0	0	0	0	19	0	0	0	0
701bb36222b070e156f0c9f772c7d103	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera	0	0	0	0	0	0	0	0	0	19	0	0	0	0
306d92c010348178dcb7c42e55266af3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__LMUY01; s__LMUY01 sp009765685	0	0	0	0	0	0	0	0	0	19	0	0	0	0
